event_id,user_id,event_type,event_ts
2733,147,click,2025-02-13 01:11:00
2734,101,view,2025-03-15 01:46:00
2735,198,add_to_cart,2025-06-27 21:20:00
2736,195,view,2025-06-17 06:30:00
2737,195,add_to_cart,2025-11-09 21:29:00
2738,52,view,2025-03-14 10:50:00
2739,177,purchase,2025-04-28 13:38:00
2740,101,view,2025-12-21 12:59:00
2741,146,view,2025-02-10 10:13:00
2742,172,add_to_cart,2025-06-21 00:29:00
2743,33,add_to_cart,2025-04-07 10:01:00
2744,90,add_to_cart,2025-07-27 02:11:00
2745,26,purchase,2025-12-19 07:20:00
2746,56,view,2025-04-16 22:32:00
2747,83,add_to_cart,2025-06-03 05:18:00
2748,172,view,2025-06-29 05:04:00
2749,173,click,2025-10-22 12:04:00
2750,78,view,2025-12-22 22:46:00
2751,66,view,2025-03-04 20:33:00
2752,107,click,2025-07-12 06:24:00
2753,183,add_to_cart,2025-10-07 08:35:00
2754,196,view,2025-02-03 21:53:00
2755,46,purchase,2025-10-25 00:23:00
2756,38,click,2025-04-22 00:49:00
2757,142,view,2025-07-22 01:43:00
2758,61,click,2025-12-20 21:21:00
2759,40,view,2025-08-29 14:17:00
2760,7,view,2025-12-24 09:24:00
2761,81,click,2025-08-19 03:27:00
2762,79,view,2025-04-11 11:06:00
2763,113,view,2025-09-17 13:33:00
2764,41,add_to_cart,2025-08-23 00:53:00
2765,143,view,2025-05-14 12:51:00
2766,137,add_to_cart,2025-02-26 09:06:00
2767,93,add_to_cart,2025-09-02 21:48:00
2768,37,view,2025-08-10 13:20:00
2769,102,click,2025-10-14 07:07:00
2770,135,view,2025-03-14 13:17:00
2771,75,click,2025-07-28 18:52:00
2772,53,view,2025-10-29 03:47:00
2773,102,purchase,2025-11-22 02:39:00
2774,72,view,2025-12-08 01:26:00
2775,81,click,2025-04-11 22:42:00
2776,70,view,2025-03-30 02:03:00
2777,61,view,2025-08-10 01:58:00
2778,144,click,2025-07-03 16:40:00
2779,93,click,2025-04-19 07:54:00
2780,94,purchase,2025-03-06 16:10:00
2781,131,view,2025-03-20 09:35:00
2782,73,view,2025-05-23 21:59:00
2783,21,view,2025-10-03 00:45:00
2784,171,view,2025-02-22 11:34:00
2785,12,checkout,2025-03-07 17:09:00
2786,115,checkout,2025-04-29 07:12:00
2787,54,checkout,2025-11-16 08:02:00
2788,43,view,2025-12-24 18:34:00
2789,9,view,2025-06-26 06:07:00
2790,181,add_to_cart,2025-02-15 17:15:00
2791,86,view,2025-02-04 22:33:00
2792,69,click,2025-11-11 11:01:00
2793,149,view,2025-06-27 18:38:00
2794,8,view,2025-02-26 13:25:00
2795,113,checkout,2025-11-03 00:44:00
2796,99,view,2025-07-25 13:39:00
2797,111,purchase,2025-05-27 10:05:00
2798,25,view,2025-06-30 04:47:00
2799,191,view,2025-04-16 06:32:00
2800,48,view,2025-12-05 09:54:00
2801,136,view,2025-10-18 23:05:00
2802,150,click,2025-04-07 16:28:00
2803,69,view,2025-10-01 12:25:00
2804,27,click,2025-04-01 07:04:00
2805,60,checkout,2025-06-30 14:02:00
2806,162,view,2025-10-06 01:48:00
2807,182,view,2025-02-13 00:04:00
2808,188,view,2025-09-28 11:41:00
2809,46,add_to_cart,2025-04-16 13:30:00
2810,122,click,2025-09-19 17:31:00
2811,31,view,2025-07-15 17:24:00
2812,143,click,2025-02-09 14:55:00
2813,84,click,2025-10-10 10:09:00
2814,143,view,2025-04-27 18:52:00
2815,138,view,2025-12-12 06:22:00
2816,199,purchase,2025-11-05 03:58:00
2817,98,view,2025-04-05 15:14:00
2818,69,view,2025-08-18 06:47:00
2819,106,view,2025-05-31 11:17:00
2820,33,click,2025-08-18 17:23:00
2821,23,view,2025-08-03 19:27:00
2822,104,view,2025-05-09 15:39:00
2823,166,view,2025-09-03 23:06:00
2824,107,click,2025-04-27 20:34:00
2825,157,view,2025-11-27 10:10:00
2826,36,checkout,2025-12-10 08:42:00
2827,90,view,2025-03-27 17:58:00
2828,123,view,2025-09-29 03:49:00
2829,70,purchase,2025-12-04 16:39:00
2830,3,add_to_cart,2025-03-14 20:46:00
2831,15,view,2025-10-03 01:52:00
2832,186,add_to_cart,2025-12-07 10:38:00
2833,122,click,2025-04-16 06:47:00
2834,53,view,2025-08-12 04:22:00
2835,52,add_to_cart,2025-10-22 06:55:00
2836,8,add_to_cart,2025-05-22 00:13:00
2837,189,view,2025-04-20 11:32:00
2838,22,click,2025-06-12 01:20:00
2839,152,view,2025-05-22 16:16:00
2840,49,view,2025-09-28 09:12:00
2841,68,purchase,2025-06-03 09:45:00
2842,55,click,2025-06-05 04:04:00
2843,165,click,2025-12-09 16:29:00
2844,7,click,2025-08-10 23:39:00
2845,71,click,2025-12-04 16:32:00
2846,56,view,2025-09-23 11:09:00
2847,55,purchase,2025-11-20 02:49:00
2848,39,click,2025-04-06 11:22:00
2849,183,click,2025-12-07 14:24:00
2850,76,click,2025-12-09 14:23:00
2851,84,view,2025-02-14 10:53:00
2852,78,view,2025-05-29 12:53:00
2853,197,view,2025-06-17 09:16:00
2854,68,view,2025-06-19 09:26:00
2855,69,click,2025-10-15 20:57:00
2856,66,checkout,2025-09-19 12:14:00
2857,66,view,2025-04-12 06:02:00
2858,18,view,2025-08-20 21:34:00
2859,121,click,2025-12-19 15:03:00
2860,6,view,2025-06-26 05:44:00
2861,46,checkout,2025-12-04 07:26:00
2862,41,view,2025-09-03 09:57:00
2863,59,view,2025-12-03 05:41:00
2864,152,view,2025-11-25 22:24:00
2865,120,purchase,2025-02-06 12:03:00
2866,199,view,2025-10-23 02:14:00
2867,71,click,2025-04-04 09:36:00
2868,186,view,2025-10-31 00:07:00
2869,9,view,2025-10-25 15:29:00
2870,101,checkout,2025-04-27 06:35:00
2871,160,view,2025-02-22 20:26:00
2872,107,view,2025-06-19 09:40:00
2873,187,click,2025-05-11 23:34:00
2874,63,checkout,2025-08-02 18:14:00
2875,7,view,2025-02-28 01:35:00
2876,155,view,2025-02-15 13:59:00
2877,14,purchase,2025-06-25 06:09:00
2878,153,click,2025-10-13 00:45:00
2879,147,checkout,2025-05-15 22:36:00
2880,169,add_to_cart,2025-05-18 17:49:00
2881,96,click,2025-03-27 03:02:00
2882,180,view,2025-05-05 06:09:00
2883,34,view,2025-05-10 14:17:00
2884,87,click,2025-04-27 13:35:00
2885,25,click,2025-05-25 09:57:00
2886,154,purchase,2025-05-05 12:21:00
2887,143,click,2025-09-13 16:05:00
2888,162,view,2025-05-23 13:04:00
2889,153,click,2025-10-08 01:40:00
2890,62,click,2025-08-19 14:12:00
2891,14,view,2025-08-31 08:38:00
2892,186,add_to_cart,2025-08-12 13:50:00
2893,99,click,2025-12-02 13:05:00
2894,19,view,2025-04-26 09:14:00
2895,186,click,2025-12-22 04:29:00
2896,199,click,2025-04-10 02:52:00
2897,90,checkout,2025-03-18 14:46:00
2898,155,view,2025-10-31 16:45:00
2899,8,click,2025-11-23 15:59:00
2900,19,click,2025-03-03 14:22:00
2901,56,click,2025-08-17 22:17:00
2902,132,view,2025-07-20 05:33:00
2903,27,checkout,2025-04-14 15:17:00
2904,7,checkout,2025-07-22 18:50:00
2905,134,click,2025-09-15 07:25:00
2906,155,click,2025-08-09 11:09:00
2907,148,view,2025-07-22 12:28:00
2908,160,click,2025-11-20 06:20:00
2909,161,view,2025-04-16 10:12:00
2910,121,click,2025-08-25 21:23:00
2911,104,view,2025-05-16 11:13:00
2912,172,click,2025-12-19 07:10:00
2913,70,view,2025-04-25 00:15:00
2914,20,click,2025-11-15 13:06:00
2915,151,click,2025-08-28 14:27:00
2916,56,view,2025-04-12 20:44:00
2917,196,view,2025-10-09 08:49:00
2918,83,add_to_cart,2025-04-21 14:10:00
2919,171,click,2025-04-28 13:33:00
2920,9,view,2025-05-25 18:36:00
2921,132,view,2025-09-13 23:19:00
2922,90,view,2025-06-10 04:47:00
2923,93,click,2025-08-07 19:34:00
2924,54,click,2025-08-02 11:43:00
2925,195,view,2025-04-06 21:18:00
2926,79,click,2025-04-18 17:30:00
2927,171,add_to_cart,2025-05-13 06:01:00
2928,86,add_to_cart,2025-04-15 08:58:00
2929,10,view,2025-12-01 04:23:00
2930,176,view,2025-06-06 20:36:00
2931,38,view,2025-06-14 14:36:00
2932,55,view,2025-09-10 18:25:00
2933,173,view,2025-10-19 01:34:00
2934,179,view,2025-09-16 01:57:00
2935,184,view,2025-08-01 21:19:00
2936,86,click,2025-12-20 02:50:00
2937,152,view,2025-11-24 22:44:00
2938,66,click,2025-04-08 19:07:00
2939,149,view,2025-03-25 19:26:00
2940,101,click,2025-06-10 15:26:00
2941,11,view,2025-11-03 16:08:00
2942,84,add_to_cart,2025-12-16 08:14:00
2943,94,add_to_cart,2025-09-20 20:48:00
2944,52,view,2025-09-16 16:52:00
2945,75,click,2025-04-19 02:52:00
2946,101,view,2025-08-15 10:50:00
2947,10,click,2025-04-02 19:48:00
2948,31,view,2025-07-29 01:59:00
2949,154,view,2025-04-05 22:30:00
2950,71,view,2025-02-25 22:02:00
2951,122,checkout,2025-12-17 04:56:00
2952,114,view,2025-11-22 19:31:00
2953,111,click,2025-09-15 03:45:00
2954,83,view,2025-08-26 10:00:00
2955,97,view,2025-04-21 04:46:00
2956,165,view,2025-08-08 15:36:00
2957,194,checkout,2025-10-05 20:50:00
2958,52,add_to_cart,2025-07-29 00:50:00
2959,134,view,2025-05-05 00:57:00
2960,194,add_to_cart,2025-06-10 07:57:00
2961,2,view,2025-11-05 12:28:00
2962,157,view,2025-04-26 00:56:00
2963,100,click,2025-12-15 06:18:00
2964,194,view,2025-10-08 06:09:00
2965,116,view,2025-11-21 18:41:00
2966,168,click,2025-07-19 03:46:00
2967,34,view,2025-04-15 20:00:00
2968,29,checkout,2025-02-12 04:48:00
2969,186,click,2025-07-27 12:34:00
2970,106,add_to_cart,2025-06-12 16:49:00
2971,112,click,2025-03-10 12:21:00
2972,34,checkout,2025-12-04 10:32:00
2973,46,view,2025-12-18 04:30:00
2974,164,click,2025-06-04 09:14:00
2975,61,click,2025-09-09 10:56:00
2976,117,checkout,2025-06-17 08:48:00
2977,64,view,2025-07-14 22:43:00
2978,53,click,2025-08-25 21:46:00
2979,34,add_to_cart,2025-06-18 10:07:00
2980,186,view,2025-10-23 13:15:00
2981,189,checkout,2025-04-04 11:37:00
2982,24,view,2025-09-09 14:12:00
2983,71,view,2025-12-22 10:22:00
2984,113,click,2025-11-08 12:26:00
2985,77,view,2025-02-16 02:06:00
2986,145,view,2025-03-10 14:38:00
2987,53,view,2025-08-27 11:34:00
2988,12,view,2025-12-03 02:46:00
2989,68,add_to_cart,2025-11-06 12:40:00
2990,120,checkout,2025-11-26 07:03:00
2991,37,click,2025-03-22 09:48:00
2992,164,view,2025-07-22 07:39:00
2993,3,click,2025-09-28 13:00:00
2994,14,checkout,2025-08-26 03:57:00
2995,102,add_to_cart,2025-10-15 10:03:00
2996,103,view,2025-04-12 05:28:00
2997,59,view,2025-07-01 19:52:00
2998,52,checkout,2025-06-28 19:44:00
2999,14,checkout,2025-12-08 03:50:00
3000,133,view,2025-04-08 21:24:00
3001,76,add_to_cart,2025-05-19 16:51:00
3002,24,view,2025-02-08 06:03:00
3003,80,view,2025-03-23 01:52:00
3004,188,add_to_cart,2025-12-21 16:45:00
3005,53,click,2025-11-07 17:38:00
3006,179,view,2025-04-27 12:26:00
3007,52,checkout,2025-09-20 16:23:00
3008,38,add_to_cart,2025-08-15 17:25:00
3009,53,view,2025-11-27 04:06:00
3010,65,click,2025-05-11 01:58:00
3011,25,add_to_cart,2025-12-26 03:15:00
3012,118,click,2025-06-03 07:19:00
3013,67,purchase,2025-09-25 13:31:00
3014,144,click,2025-06-12 06:16:00
3015,99,view,2025-09-10 14:32:00
3016,89,view,2025-05-22 13:34:00
3017,95,add_to_cart,2025-11-06 06:53:00
3018,32,purchase,2025-08-30 08:12:00
3019,143,view,2025-05-07 07:05:00
3020,21,view,2025-12-15 02:36:00
3021,145,add_to_cart,2025-09-23 00:41:00
3022,200,view,2025-06-22 10:47:00
3023,153,view,2025-03-17 20:12:00
3024,92,checkout,2025-12-19 04:44:00
3025,63,add_to_cart,2025-10-08 03:32:00
3026,175,checkout,2025-09-09 08:57:00
3027,52,click,2025-11-02 22:14:00
3028,97,view,2025-08-20 08:31:00
3029,155,checkout,2025-04-18 13:28:00
3030,185,view,2025-04-20 05:51:00
3031,185,view,2025-02-27 02:16:00
3032,18,checkout,2025-02-21 18:19:00
3033,180,click,2025-09-29 11:07:00
3034,23,checkout,2025-11-09 03:19:00
3035,117,view,2025-03-27 02:14:00
3036,186,purchase,2025-08-09 09:55:00
3037,131,click,2025-03-13 21:22:00
3038,190,click,2025-06-17 18:09:00
3039,69,checkout,2025-10-19 22:37:00
3040,63,view,2025-10-26 22:46:00
3041,66,click,2025-12-11 02:07:00
3042,72,click,2025-05-14 11:47:00
3043,137,add_to_cart,2025-12-11 01:58:00
3044,91,checkout,2025-10-17 14:14:00
3045,148,click,2025-05-23 17:54:00
3046,84,view,2025-05-20 05:28:00
3047,62,view,2025-03-08 11:53:00
3048,39,purchase,2025-12-01 21:22:00
3049,111,purchase,2025-04-09 02:10:00
3050,180,purchase,2025-04-30 10:17:00
3051,172,view,2025-06-17 06:20:00
3052,51,view,2025-03-18 09:25:00
3053,96,add_to_cart,2025-10-24 23:18:00
3054,142,add_to_cart,2025-09-19 08:55:00
3055,123,view,2025-03-24 16:28:00
3056,14,click,2025-03-26 17:45:00
3057,119,view,2025-02-08 06:12:00
3058,8,click,2025-12-11 06:57:00
3059,24,view,2025-06-24 19:24:00
3060,131,view,2025-09-05 07:59:00
3061,21,view,2025-03-22 11:46:00
3062,68,checkout,2025-04-18 04:24:00
3063,118,add_to_cart,2025-07-29 16:36:00
3064,132,purchase,2025-04-10 21:50:00
3065,90,click,2025-08-22 06:24:00
3066,19,view,2025-12-02 21:05:00
3067,160,view,2025-05-12 16:23:00
3068,190,click,2025-08-20 14:14:00
3069,178,view,2025-11-30 04:05:00
3070,150,add_to_cart,2025-11-22 22:23:00
3071,81,add_to_cart,2025-02-03 13:08:00
3072,176,checkout,2025-03-09 08:59:00
3073,98,view,2025-12-23 10:41:00
3074,28,click,2025-12-03 09:06:00
3075,171,view,2025-05-18 05:31:00
3076,65,view,2025-07-22 14:47:00
3077,188,click,2025-08-09 00:34:00
3078,74,click,2025-09-09 13:54:00
3079,174,click,2025-10-06 15:00:00
3080,108,view,2025-06-04 01:10:00
3081,94,purchase,2025-11-21 16:16:00
3082,60,purchase,2025-02-20 12:23:00
3083,168,click,2025-02-11 16:52:00
3084,13,checkout,2025-12-14 03:08:00
3085,94,view,2025-03-31 11:13:00
3086,74,add_to_cart,2025-12-26 05:13:00
3087,109,checkout,2025-05-06 08:48:00
3088,51,add_to_cart,2025-06-01 07:12:00
3089,133,add_to_cart,2025-02-10 05:35:00
3090,78,click,2025-12-09 11:26:00
3091,38,add_to_cart,2025-05-30 13:38:00
3092,40,click,2025-03-28 08:23:00
3093,140,view,2025-07-10 12:03:00
3094,53,view,2025-03-24 01:06:00
3095,62,add_to_cart,2025-10-19 15:01:00
3096,126,click,2025-02-25 03:02:00
3097,66,click,2025-07-15 17:50:00
3098,78,checkout,2025-06-10 02:51:00
3099,49,click,2025-02-13 06:27:00
3100,70,view,2025-02-18 06:14:00
3101,139,view,2025-07-22 03:48:00
3102,107,click,2025-06-11 05:41:00
3103,200,add_to_cart,2025-03-15 19:35:00
3104,155,click,2025-03-18 16:03:00
3105,4,click,2025-10-24 14:13:00
3106,76,click,2025-09-30 01:46:00
3107,58,click,2025-08-20 13:41:00
3108,118,add_to_cart,2025-11-03 00:13:00
3109,54,view,2025-02-23 20:54:00
3110,194,add_to_cart,2025-09-15 23:29:00
3111,60,click,2025-10-07 08:01:00
3112,105,view,2025-04-08 03:54:00
3113,25,click,2025-07-28 00:02:00
3114,182,click,2025-10-12 01:26:00
3115,183,click,2025-08-19 03:30:00
3116,159,add_to_cart,2025-04-24 08:02:00
3117,71,view,2025-09-08 08:49:00
3118,12,view,2025-10-09 15:08:00
3119,143,view,2025-02-04 04:54:00
3120,86,view,2025-08-07 05:47:00
3121,199,click,2025-07-17 12:32:00
3122,140,add_to_cart,2025-06-02 00:21:00
3123,108,click,2025-02-15 14:21:00
3124,198,view,2025-02-28 13:15:00
3125,161,view,2025-10-06 13:19:00
3126,92,view,2025-11-01 01:52:00
3127,4,click,2025-06-19 08:30:00
3128,19,view,2025-12-08 02:03:00
3129,89,click,2025-12-04 03:04:00
3130,113,add_to_cart,2025-09-08 18:04:00
3131,7,click,2025-08-11 16:54:00
3132,26,view,2025-12-16 07:10:00
3133,141,view,2025-08-21 05:36:00
3134,151,click,2025-12-06 06:09:00
3135,6,click,2025-12-21 01:32:00
3136,102,view,2025-04-06 05:17:00
3137,17,checkout,2025-09-07 00:34:00
3138,145,click,2025-09-30 07:12:00
3139,167,click,2025-10-29 15:03:00
3140,174,view,2025-05-27 06:29:00
3141,120,view,2025-11-12 07:54:00
3142,126,view,2025-07-11 21:08:00
3143,186,view,2025-06-08 15:42:00
3144,123,click,2025-03-24 19:09:00
3145,90,click,2025-05-17 23:55:00
3146,151,checkout,2025-12-19 16:15:00
3147,119,purchase,2025-09-25 08:17:00
3148,169,view,2025-09-28 15:00:00
3149,105,view,2025-11-23 13:32:00
3150,174,add_to_cart,2025-04-30 01:54:00
3151,9,purchase,2025-09-07 07:28:00
3152,8,checkout,2025-06-03 14:03:00
3153,20,view,2025-11-07 20:05:00
3154,112,view,2025-06-20 10:03:00
3155,142,view,2025-11-10 02:38:00
3156,44,add_to_cart,2025-10-05 16:28:00
3157,32,click,2025-10-13 17:52:00
3158,173,click,2025-12-03 11:31:00
3159,151,click,2025-10-19 21:45:00
3160,130,view,2025-05-18 01:48:00
3161,98,click,2025-07-23 02:24:00
3162,85,view,2025-07-06 22:12:00
3163,5,click,2025-02-22 07:28:00
3164,38,add_to_cart,2025-08-15 18:12:00
3165,180,click,2025-06-25 08:25:00
3166,68,view,2025-06-10 19:17:00
3167,141,add_to_cart,2025-03-09 04:10:00
3168,141,click,2025-07-17 09:06:00
3169,62,view,2025-08-11 01:59:00
3170,41,view,2025-03-07 21:12:00
3171,139,click,2025-08-29 12:42:00
3172,19,view,2025-03-28 07:58:00
3173,99,view,2025-03-20 20:27:00
3174,178,view,2025-06-13 08:43:00
3175,143,view,2025-06-09 09:31:00
3176,153,click,2025-11-29 22:19:00
3177,17,click,2025-02-23 07:58:00
3178,40,view,2025-05-27 06:54:00
3179,56,click,2025-10-01 09:24:00
3180,59,view,2025-04-24 10:21:00
3181,39,view,2025-12-21 22:01:00
3182,195,view,2025-10-04 03:28:00
3183,33,add_to_cart,2025-12-10 04:59:00
3184,142,purchase,2025-12-11 05:06:00
3185,118,click,2025-03-09 00:34:00
3186,123,view,2025-07-02 12:15:00
3187,43,view,2025-10-04 17:06:00
3188,62,view,2025-02-03 20:09:00
3189,122,add_to_cart,2025-06-30 04:10:00
3190,60,view,2025-09-16 02:08:00
3191,139,purchase,2025-10-20 15:39:00
3192,8,click,2025-06-17 23:16:00
3193,15,click,2025-11-12 19:04:00
3194,146,add_to_cart,2025-09-11 07:16:00
3195,124,view,2025-02-16 00:19:00
3196,9,add_to_cart,2025-05-03 15:30:00
3197,180,view,2025-12-07 12:18:00
3198,1,add_to_cart,2025-02-01 19:04:00
3199,192,click,2025-03-08 15:36:00
3200,146,view,2025-05-25 16:24:00
3201,198,add_to_cart,2025-12-25 22:59:00
3202,190,view,2025-09-21 13:57:00
3203,63,view,2025-03-21 17:28:00
3204,152,add_to_cart,2025-06-10 17:27:00
3205,43,click,2025-12-08 01:10:00
3206,95,checkout,2025-04-14 07:51:00
3207,49,click,2025-08-09 21:48:00
3208,98,click,2025-07-04 02:56:00
3209,175,view,2025-10-09 22:50:00
3210,88,view,2025-10-07 06:36:00
3211,19,purchase,2025-11-02 23:36:00
3212,65,view,2025-03-12 09:54:00
3213,158,click,2025-06-30 18:26:00
3214,105,view,2025-09-17 06:40:00
3215,113,view,2025-06-19 06:28:00
3216,87,click,2025-09-09 05:21:00
3217,59,add_to_cart,2025-08-29 19:15:00
3218,120,add_to_cart,2025-06-03 08:14:00
3219,127,checkout,2025-03-06 00:59:00
3220,180,view,2025-12-18 05:03:00
3221,124,click,2025-10-31 13:53:00
3222,200,view,2025-11-23 06:03:00
3223,166,add_to_cart,2025-05-10 22:35:00
3224,16,view,2025-05-16 07:59:00
3225,79,click,2025-05-18 17:37:00
3226,77,view,2025-02-11 06:14:00
3227,1,add_to_cart,2025-03-29 00:03:00
3228,37,add_to_cart,2025-05-13 17:46:00
3229,153,checkout,2025-12-23 19:59:00
3230,71,view,2025-04-09 13:23:00
3231,30,purchase,2025-07-18 13:53:00
3232,58,view,2025-07-31 14:14:00
3233,55,view,2025-05-30 17:38:00
3234,35,view,2025-12-01 04:27:00
3235,21,view,2025-03-03 18:21:00
3236,153,click,2025-11-15 05:04:00
3237,165,view,2025-10-04 10:17:00
3238,100,view,2025-05-12 22:10:00
3239,124,click,2025-10-12 08:22:00
3240,184,add_to_cart,2025-06-22 10:29:00
3241,169,click,2025-12-18 07:37:00
3242,7,click,2025-02-13 01:24:00
3243,191,view,2025-02-10 19:33:00
3244,14,add_to_cart,2025-07-30 13:46:00
3245,6,view,2025-12-05 09:10:00
3246,81,view,2025-02-21 21:52:00
3247,150,view,2025-10-15 17:08:00
3248,17,click,2025-12-07 17:45:00
3249,59,view,2025-07-11 12:05:00
3250,53,click,2025-11-14 02:06:00
3251,80,view,2025-10-08 18:58:00
3252,198,click,2025-04-12 16:21:00
3253,67,click,2025-11-09 21:05:00
3254,42,view,2025-09-19 18:59:00
3255,25,view,2025-02-05 03:37:00
3256,40,click,2025-08-07 10:43:00
3257,27,click,2025-09-04 22:39:00
3258,115,view,2025-10-23 10:45:00
3259,85,click,2025-10-13 12:31:00
3260,100,view,2025-07-07 23:09:00
3261,167,view,2025-05-10 15:59:00
3262,117,view,2025-04-05 06:50:00
3263,32,click,2025-03-02 08:55:00
3264,76,view,2025-08-31 03:33:00
3265,63,click,2025-12-14 17:22:00
3266,166,view,2025-02-27 11:49:00
3267,62,add_to_cart,2025-09-20 21:27:00
3268,28,view,2025-08-12 21:56:00
3269,148,click,2025-03-29 17:20:00
3270,86,add_to_cart,2025-04-12 04:37:00
3271,20,view,2025-05-05 20:51:00
3272,138,view,2025-09-15 00:41:00
3273,43,click,2025-05-10 13:25:00
3274,174,purchase,2025-11-01 06:06:00
3275,167,purchase,2025-06-03 00:27:00
3276,74,view,2025-03-09 03:26:00
3277,112,add_to_cart,2025-03-04 12:09:00
3278,114,view,2025-06-13 02:07:00
3279,131,view,2025-06-15 14:33:00
3280,14,click,2025-10-01 01:29:00
3281,65,click,2025-07-08 22:18:00
3282,35,click,2025-03-27 00:31:00
3283,140,add_to_cart,2025-04-12 09:12:00
3284,14,view,2025-08-06 22:52:00
3285,104,click,2025-05-22 06:36:00
3286,146,view,2025-09-10 16:57:00
3287,190,view,2025-12-02 14:17:00
3288,58,view,2025-05-29 01:57:00
3289,2,purchase,2025-08-02 02:51:00
3290,145,click,2025-11-02 13:17:00
3291,1,view,2025-04-11 09:59:00
3292,14,click,2025-07-19 12:24:00
3293,199,purchase,2025-05-12 17:32:00
3294,173,checkout,2025-08-26 21:47:00
3295,142,click,2025-10-04 05:12:00
3296,168,view,2025-03-19 11:42:00
3297,16,click,2025-04-03 20:43:00
3298,18,add_to_cart,2025-02-08 15:25:00
3299,61,checkout,2025-02-04 23:29:00
3300,5,add_to_cart,2025-02-17 17:55:00
3301,178,click,2025-09-22 05:56:00
3302,12,view,2025-11-26 07:02:00
3303,109,click,2025-06-16 04:51:00
3304,171,view,2025-11-19 06:31:00
3305,147,view,2025-09-29 19:07:00
3306,47,click,2025-10-25 12:07:00
3307,95,click,2025-10-03 03:58:00
3308,110,checkout,2025-04-07 20:55:00
3309,154,add_to_cart,2025-07-23 17:02:00
3310,86,checkout,2025-07-24 09:37:00
3311,58,add_to_cart,2025-08-31 17:32:00
3312,160,click,2025-10-21 17:14:00
3313,178,view,2025-03-10 04:08:00
3314,98,click,2025-09-11 15:22:00
3315,6,view,2025-11-02 21:37:00
3316,101,view,2025-03-11 02:55:00
3317,178,view,2025-06-17 22:29:00
3318,198,add_to_cart,2025-11-23 12:41:00
3319,81,add_to_cart,2025-02-09 01:02:00
3320,31,purchase,2025-03-26 00:36:00
3321,115,purchase,2025-10-24 07:02:00
3322,167,checkout,2025-03-29 16:37:00
3323,190,view,2025-09-20 15:42:00
3324,11,checkout,2025-11-25 07:59:00
3325,59,add_to_cart,2025-07-15 12:40:00
3326,96,checkout,2025-07-10 22:09:00
3327,20,view,2025-06-22 11:41:00
3328,178,view,2025-06-04 01:18:00
3329,23,checkout,2025-06-06 10:01:00
3330,134,view,2025-08-02 16:57:00
3331,184,view,2025-11-23 12:43:00
3332,138,click,2025-12-21 20:40:00
3333,153,view,2025-11-13 17:42:00
3334,53,view,2025-03-12 11:28:00
3335,166,purchase,2025-05-13 05:37:00
3336,84,checkout,2025-10-08 19:02:00
3337,13,checkout,2025-07-31 00:35:00
3338,74,view,2025-05-22 07:51:00
3339,70,view,2025-05-14 16:37:00
3340,105,view,2025-03-11 15:01:00
3341,53,click,2025-05-21 16:45:00
3342,93,view,2025-06-20 05:42:00
3343,86,add_to_cart,2025-06-18 06:07:00
3344,66,purchase,2025-08-01 02:07:00
3345,140,click,2025-05-02 02:05:00
3346,62,view,2025-04-09 23:12:00
3347,154,view,2025-11-20 21:08:00
3348,51,view,2025-06-14 17:44:00
3349,173,view,2025-04-26 01:37:00
3350,74,click,2025-08-29 18:33:00
3351,9,view,2025-07-29 23:09:00
3352,30,click,2025-08-10 05:28:00
3353,162,add_to_cart,2025-04-15 02:24:00
3354,175,view,2025-09-27 15:25:00
3355,43,view,2025-04-05 10:57:00
3356,121,view,2025-11-04 00:19:00
3357,115,view,2025-06-20 22:28:00
3358,27,click,2025-06-16 00:23:00
3359,91,add_to_cart,2025-06-09 04:50:00
3360,139,checkout,2025-06-20 13:54:00
3361,194,click,2025-09-08 13:19:00
3362,170,view,2025-07-14 21:48:00
3363,20,view,2025-03-14 20:21:00
3364,48,view,2025-08-06 21:31:00
3365,88,view,2025-04-30 02:41:00
3366,31,checkout,2025-03-08 17:54:00
3367,115,click,2025-11-05 04:15:00
3368,2,view,2025-05-15 04:04:00
3369,23,view,2025-08-16 08:44:00
3370,10,view,2025-03-29 17:22:00
3371,60,checkout,2025-05-23 23:18:00
3372,153,view,2025-06-08 07:57:00
3373,36,view,2025-03-17 04:28:00
3374,198,view,2025-12-19 04:57:00
3375,54,add_to_cart,2025-05-14 19:52:00
3376,9,click,2025-08-12 07:13:00
3377,68,click,2025-08-06 14:54:00
3378,150,view,2025-06-22 16:42:00
3379,22,view,2025-08-13 06:00:00
3380,15,checkout,2025-08-06 18:13:00
3381,170,view,2025-02-27 10:07:00
3382,119,view,2025-09-09 19:05:00
3383,69,click,2025-03-10 16:32:00
3384,152,view,2025-06-24 12:49:00
3385,169,view,2025-06-01 08:31:00
3386,72,add_to_cart,2025-06-28 17:51:00
3387,113,click,2025-02-24 17:28:00
3388,3,view,2025-09-20 11:05:00
3389,62,view,2025-06-19 03:02:00
3390,120,click,2025-02-21 02:01:00
3391,40,view,2025-02-02 03:58:00
3392,199,view,2025-07-29 05:26:00
3393,195,click,2025-09-08 20:45:00
3394,52,click,2025-07-31 14:50:00
3395,80,purchase,2025-09-26 17:56:00
3396,38,view,2025-10-08 17:28:00
3397,101,view,2025-11-15 17:58:00
3398,25,click,2025-12-22 06:32:00
3399,79,click,2025-11-19 23:34:00
3400,112,view,2025-10-21 14:22:00
